Discipline,FC Number,MDD-HC,BIP-HC,SCZ-HC,Combined ES,Title,Net1,Net2,Net3,SigNum,MetaES
,6053,0.122,0.316,0.400,0.001,Lt_LMN_TempPole-Lt_SVNa_PrCv,-0.121564299,-0.316079985,-0.399952408,0,-0.280174358
,6054,0.181,0.167,0.421,0.001,Lt_LMN_TempPole-Lt_SVNa_Ins,-0.180617412,-0.167136637,-0.420777655,0,-0.256788681
,6055,0.309,0.414,0.380,0.001,Lt_LMN_TempPole-Lt_SVNa_ParMed,-0.309316524,-0.413818348,-0.380150448,0,-0.370349469
,6056,0.376,0.488,0.623,0.001,Lt_LMN_TempPole-Lt_SVNa_FrMed,-0.376335286,-0.487652437,-0.623485014,0,-0.497162204
,6057,0.253,0.182,0.617,0.001,Lt_LMN_TempPole-Lt_SVNb_IPL,-0.252566438,-0.181522304,-0.617193593,0,-0.350811605
,6058,0.200,0.421,0.421,0.001,Lt_LMN_TempPole-Lt_SVNb_PFCl,-0.200478771,-0.420917588,-0.421457861,0,-0.348857691
,6059,0.198,0.278,0.302,0.001,Lt_LMN_TempPole-Lt_SVNb_PFCv,-0.19754241,-0.278174775,-0.301976621,0,-0.26059327
,6060,0.032,0.040,0.215,0.001,Lt_LMN_TempPole-Lt_SVNb_OFC,0.031997796,-0.040207054,-0.215049128,0,-0.075187553
,6061,0.382,0.455,0.379,0.001,Lt_LMN_TempPole-Lt_SVNb_PFCmp,-0.381693393,-0.455494176,-0.378954309,0,-0.406713984
,6062,0.216,0.449,0.560,0.001,Lt_LMN_TempPole-Rt_SVNa_ParOper,-0.215736055,-0.448736297,-0.559710242,0,-0.409010855
,6063,0.313,0.333,0.082,0.001,Lt_LMN_TempPole-Rt_SVNa_PrC,-0.313304192,-0.333251841,-0.082472782,0,-0.242431576
,6064,0.279,0.325,0.495,0.001,Lt_LMN_TempPole-Rt_SVNa_PrCv,-0.27886531,-0.324974939,-0.495391726,0,-0.367195302
,6065,0.275,0.366,0.393,0.001,Lt_LMN_TempPole-Rt_SVNa_Ins,-0.274876165,-0.366126028,-0.393048701,0,-0.346470062
,6066,0.329,0.633,0.477,0.001,Lt_LMN_TempPole-Rt_SVNa_ParMed,-0.329354818,-0.633184774,-0.477315535,0,-0.48064132
,6067,0.329,0.371,0.472,0.001,Lt_LMN_TempPole-Rt_SVNa_FrMed,-0.328930561,-0.370823929,-0.471592976,0,-0.392620329
,6068,0.002,0.050,0.296,0.001,Lt_LMN_TempPole-Rt_SVNb_IPL,0.00168169,-0.049945782,-0.296474104,0,-0.115523412
,6069,0.146,0.026,0.109,0.001,Lt_LMN_TempPole-Rt_SVNb_PFCd,0.146262023,0.026261888,-0.109166707,0,0.020350351
,6070,0.110,0.321,0.150,0.001,Lt_LMN_TempPole-Rt_SVNb_PFCl,-0.110080398,-0.320836396,-0.150336755,0,-0.194363795
,6071,0.182,0.345,0.177,0.001,Lt_LMN_TempPole-Rt_SVNb_PFClv,-0.182394236,-0.344929356,-0.177391739,0,-0.235202706
,6072,0.266,0.238,0.241,0.001,Lt_LMN_TempPole-Rt_SVNb_PFCv,-0.26605907,-0.237595777,-0.241288641,0,-0.246879006
,6073,0.241,0.270,0.128,0.001,Lt_LMN_TempPole-Rt_SVNb_PFCmp,-0.240578924,-0.269539178,-0.128413165,0,-0.212239191
,6074,0.317,0.323,0.505,0.001,Lt_LMN_TempPole-Rt_SVNb_Cinga,-0.317478061,-0.322851084,-0.505170083,0,-0.382845813
,6075,0.415,0.542,0.487,0.001,Lt_LMN_TempPole-Lt_SMNa,-0.414849823,-0.541790254,-0.486836737,0,-0.482720243
,6076,0.363,0.127,0.309,0.001,Lt_LMN_TempPole-Lt_SMNb_Cent,-0.362676721,-0.127289863,-0.308505388,0,-0.265766108
,6077,0.412,0.519,0.550,0.001,Lt_LMN_TempPole-Lt_SMNb_S2,-0.411591933,-0.519205556,-0.549524736,0,-0.494906893
,6078,0.268,0.268,0.259,0.001,Lt_LMN_TempPole-Lt_SMNb_Ins,-0.267623346,-0.267549076,-0.258527345,0,-0.264001968
,6079,0.298,0.545,0.451,0.001,Lt_LMN_TempPole-Lt_SMNb_Aud,-0.297805207,-0.545203247,-0.451343401,0,-0.432771274
,6080,0.325,0.575,0.413,0.001,Lt_LMN_TempPole-Rt_SMNa,-0.325197503,-0.574920123,-0.412661995,0,-0.43817877
,6081,0.344,0.184,0.150,0.001,Lt_LMN_TempPole-Rt_SMNb_Cent,-0.344399473,-0.184091252,-0.150282735,0,-0.225412727
,6082,0.173,0.261,0.542,0.001,Lt_LMN_TempPole-Rt_SMNb_S2,-0.173230335,-0.26055751,-0.541755867,0,-0.325815201
Transdiagnosis,6083,0.554,0.616,0.478,0.549,Lt_LMN_TempPole-Rt_SMNb_Ins,-0.554356902,-0.616136212,-0.477579178,1,-0.548694502
,6084,0.371,0.498,0.543,0.001,Lt_LMN_TempPole-Rt_SMNb_Aud,-0.37142331,-0.498017426,-0.543367062,0,-0.472937844
SCZ-Specific,6085,0.029,0.290,0.544,0.289,Lt_LMN_TempPole-Lt_SMN_TempPar,-0.029307943,-0.289772905,-0.544000663,4,-0.288504919
,6086,0.226,0.340,0.466,0.001,Lt_LMN_TempPole-Rt_SMN_TempPar,-0.226285743,-0.339820867,-0.465612002,0,-0.345528724
,6087,0.029,0.297,0.041,0.001,Lt_LMN_TempPole-Lt_VSNc_Striate,-0.029289228,-0.297143808,-0.040555719,0,-0.122730421
,6088,0.319,0.419,0.455,0.001,Lt_LMN_TempPole-Lt_VSNc_ExStr,-0.318704896,-0.418870625,-0.455103253,0,-0.400475256
,6089,0.085,0.108,0.061,0.001,Lt_LMN_TempPole-Lt_VSNp_Striate,0.084883584,-0.107960979,0.060627134,0,0.011760066
,6090,0.162,0.070,0.011,0.001,Lt_LMN_TempPole-Lt_VSNp_ExStrInf,-0.162153737,-0.069956772,-0.011116775,0,-0.078571003
,6091,0.284,0.333,0.413,0.001,Lt_LMN_TempPole-Lt_VSNp_ExStrSup,-0.284287552,-0.332813823,-0.412708099,0,-0.34542947
,6092,0.123,0.003,0.088,0.001,Lt_LMN_TempPole-Rt_VSNc_Striate,-0.122558625,0.003441715,-0.088438485,0,-0.068955957
,6093,0.344,0.457,0.404,0.001,Lt_LMN_TempPole-Rt_VSNc_ExStr,-0.34406094,-0.457472241,-0.403573217,0,-0.402932333
,6094,0.039,0.269,0.040,0.001,Lt_LMN_TempPole-Rt_VSNp_Striate,0.038841236,-0.268761991,-0.040313463,0,-0.089878031
,6095,0.241,0.004,0.084,0.001,Lt_LMN_TempPole-Rt_VSNp_ExStrInf,-0.240566243,-0.003742427,0.084360075,0,-0.052827534
,6096,0.244,0.243,0.317,0.001,Lt_LMN_TempPole-Rt_VSNp_ExStrSup,-0.243742407,-0.243118141,-0.316760327,0,-0.270700693
Transdiagnosis,6097,0.649,0.705,0.714,0.694,Lt_LMN_TempPole-Lt-Accm,-0.649045105,-0.704558264,-0.713655064,1,-0.694245537
,6098,0.405,0.460,0.451,0.001,Lt_LMN_TempPole-Rt-Accm,-0.405149383,-0.460285,-0.450992671,0,-0.443424521
,6099,0.193,0.297,0.314,0.001,Lt_LMN_TempPole-Lt-Amyg,-0.19348526,-0.296918342,-0.313747435,0,-0.272072667
,6100,0.046,0.191,0.186,0.001,Lt_LMN_TempPole-Rt-Amyg,0.04627283,-0.191023598,-0.186008526,0,-0.11187054
,6101,0.268,0.277,0.013,0.001,Lt_LMN_TempPole-Lt-Caud,0.267630901,-0.276999691,-0.013256186,0,-0.007963664
,6102,0.024,0.243,0.001,0.001,Lt_LMN_TempPole-Rt-Caud,-0.023853228,-0.242543406,-0.001223835,0,-0.089202147
,6103,0.176,0.305,0.155,0.001,Lt_LMN_TempPole-Lt-Hipp,-0.176174368,-0.305041056,-0.154850136,0,-0.212667578
,6104,0.245,0.380,0.178,0.001,Lt_LMN_TempPole-Rt-Hipp,-0.245194095,-0.379550701,-0.177804933,0,-0.267217413
MDD-Specific,6105,0.565,0.032,0.048,0.193,Lt_LMN_TempPole-Lt-Pall,-0.565481071,0.03202021,-0.047595068,2,-0.193439773
,6106,0.423,0.136,0.005,0.001,Lt_LMN_TempPole-Rt-Pall,-0.423305174,-0.135803145,0.004926637,0,-0.184380921
,6107,0.086,0.141,0.346,0.001,Lt_LMN_TempPole-Lt-Puta,-0.085841076,-0.140614683,-0.346373537,0,-0.191630774
,6108,0.003,0.247,0.327,0.001,Lt_LMN_TempPole-Rt-Puta,-0.003010655,-0.246821691,-0.327297273,0,-0.193129256
,6109,0.272,0.042,0.072,0.001,Lt_LMN_TempPole-Lt-Thal,0.271876028,0.041503912,0.072442771,0,0.12710727
,6110,0.336,0.135,0.075,0.001,Lt_LMN_TempPole-Rt-Thal,0.336156456,0.13529603,0.07527412,0,0.181244127
,6111,0.131,0.327,0.248,0.001,Lt_LMN_OFC-Rt_LMN_TempPole,-0.13067848,-0.327253351,-0.248408604,0,-0.237359315
,6112,0.056,0.162,0.082,0.001,Lt_LMN_OFC-Rt_LMN_OFC,-0.055746356,-0.162186849,0.081610488,0,-0.044776293
,6113,0.217,0.157,0.431,0.001,Lt_LMN_OFC-Lt_SVNa_ParOper,-0.217027847,-0.156544286,-0.431068116,0,-0.268581826
,6114,0.117,0.200,0.274,0.001,Lt_LMN_OFC-Lt_SVNa_PrCv,-0.117247091,-0.199990995,-0.273697492,0,-0.198807074
,6115,0.018,0.224,0.236,0.001,Lt_LMN_OFC-Lt_SVNa_Ins,0.018305247,-0.224001084,-0.236403056,0,-0.148467495
,6116,0.144,0.161,0.231,0.001,Lt_LMN_OFC-Lt_SVNa_ParMed,-0.143717127,-0.16066838,-0.230852275,0,-0.181234262
,6117,0.277,0.231,0.330,0.001,Lt_LMN_OFC-Lt_SVNa_FrMed,-0.277096616,-0.230531351,-0.329539058,0,-0.281598302
,6118,0.230,0.011,0.323,0.001,Lt_LMN_OFC-Lt_SVNb_IPL,-0.23039203,-0.011025119,-0.322758519,0,-0.187908432
,6119,0.114,0.102,0.237,0.001,Lt_LMN_OFC-Lt_SVNb_PFCl,-0.114209051,0.101782785,-0.236691108,0,-0.083314704
,6120,0.011,0.227,0.257,0.001,Lt_LMN_OFC-Lt_SVNb_PFCv,-0.010566658,-0.227136893,-0.256649895,0,-0.164988115
,6121,0.104,0.229,0.078,0.001,Lt_LMN_OFC-Lt_SVNb_OFC,0.104095387,0.228679029,0.077547121,0,0.136070086
,6122,0.168,0.256,0.375,0.001,Lt_LMN_OFC-Lt_SVNb_PFCmp,-0.167601911,-0.256090534,-0.375158561,0,-0.267358593
,6123,0.218,0.330,0.439,0.001,Lt_LMN_OFC-Rt_SVNa_ParOper,-0.218246786,-0.329692051,-0.439141058,0,-0.331026301
,6124,0.215,0.007,0.021,0.001,Lt_LMN_OFC-Rt_SVNa_PrC,-0.215067602,-0.006658587,-0.020976835,0,-0.080154091
,6125,0.163,0.271,0.317,0.001,Lt_LMN_OFC-Rt_SVNa_PrCv,-0.16344339,-0.270949952,-0.317402592,0,-0.252545641
,6126,0.167,0.358,0.438,0.001,Lt_LMN_OFC-Rt_SVNa_Ins,-0.166642542,-0.358229177,-0.437894263,0,-0.322686983
,6127,0.248,0.195,0.318,0.001,Lt_LMN_OFC-Rt_SVNa_ParMed,-0.248341839,-0.194914317,-0.317593733,0,-0.253758331
,6128,0.182,0.162,0.281,0.001,Lt_LMN_OFC-Rt_SVNa_FrMed,-0.181718422,-0.161710704,-0.281469237,0,-0.209634044
,6129,0.108,0.062,0.077,0.001,Lt_LMN_OFC-Rt_SVNb_IPL,0.108232432,0.061737041,-0.077187223,0,0.029791651
,6130,0.220,0.110,0.040,0.001,Lt_LMN_OFC-Rt_SVNb_PFCd,0.220081137,0.110438559,0.039750273,0,0.122731278
,6131,0.020,0.154,0.005,0.001,Lt_LMN_OFC-Rt_SVNb_PFCl,0.020019869,0.153532638,0.005241786,0,0.059711125
,6132,0.358,0.119,0.110,0.001,Lt_LMN_OFC-Rt_SVNb_PFClv,0.357570717,0.118905107,0.110384633,0,0.194416135
,6133,0.001,0.204,0.149,0.001,Lt_LMN_OFC-Rt_SVNb_PFCv,0.001104428,-0.204163355,-0.148848221,0,-0.118100684
,6134,0.123,0.243,0.165,0.001,Lt_LMN_OFC-Rt_SVNb_PFCmp,-0.123432935,-0.242600907,-0.164665006,0,-0.177955451
,6135,0.169,0.113,0.092,0.001,Lt_LMN_OFC-Rt_SVNb_Cinga,0.16859346,0.11299891,-0.091590432,0,0.062567781
,6136,0.142,0.343,0.388,0.001,Lt_LMN_OFC-Lt_SMNa,-0.142486907,-0.343006712,-0.388444688,0,-0.292574359
,6137,0.143,0.182,0.222,0.001,Lt_LMN_OFC-Lt_SMNb_Cent,-0.142714611,-0.181639694,-0.2216734,0,-0.185480891
,6138,0.160,0.397,0.634,0.001,Lt_LMN_OFC-Lt_SMNb_S2,-0.159960417,-0.39738353,-0.633776775,0,-0.397646749
,6139,0.380,0.527,0.551,0.001,Lt_LMN_OFC-Lt_SMNb_Ins,-0.380321861,-0.526963908,-0.551029901,0,-0.487596275
,6140,0.191,0.309,0.594,0.001,Lt_LMN_OFC-Lt_SMNb_Aud,-0.190622678,-0.30860043,-0.593573733,0,-0.364868911
,6141,0.184,0.417,0.344,0.001,Lt_LMN_OFC-Rt_SMNa,-0.183729848,-0.41657636,-0.343583244,0,-0.315165098
,6142,0.181,0.213,0.178,0.001,Lt_LMN_OFC-Rt_SMNb_Cent,-0.181284517,-0.212630268,-0.178347057,0,-0.190192063
,6143,0.061,0.425,0.523,0.001,Lt_LMN_OFC-Rt_SMNb_S2,-0.061383597,-0.425485859,-0.522668088,0,-0.337213472
,6144,0.069,0.367,0.415,0.001,Lt_LMN_OFC-Rt_SMNb_Ins,-0.069285503,-0.366907996,-0.415030173,0,-0.28464888
SCZ-Specific,6145,0.138,0.213,0.616,0.322,Lt_LMN_OFC-Rt_SMNb_Aud,-0.137862672,-0.212500343,-0.615683736,4,-0.322473041
,6146,0.184,0.318,0.484,0.001,Lt_LMN_OFC-Lt_SMN_TempPar,-0.183525451,-0.318370792,-0.484155286,0,-0.329802923
,6147,0.256,0.098,0.436,0.001,Lt_LMN_OFC-Rt_SMN_TempPar,-0.255546886,-0.098098766,-0.435710923,0,-0.263677588
,6148,0.020,0.005,0.049,0.001,Lt_LMN_OFC-Lt_VSNc_Striate,0.020173671,0.004786202,0.048581391,0,0.026763744
,6149,0.131,0.261,0.260,0.001,Lt_LMN_OFC-Lt_VSNc_ExStr,-0.131117169,-0.26058471,-0.259539112,0,-0.219535966
,6150,0.207,0.159,0.156,0.001,Lt_LMN_OFC-Lt_VSNp_Striate,0.206871679,0.159192416,0.15625215,0,0.171434464
,6151,0.202,0.295,0.330,0.001,Lt_LMN_OFC-Lt_VSNp_ExStrInf,-0.20249356,-0.295200327,-0.329608615,0,-0.277604034
,6152,0.007,0.203,0.289,0.001,Lt_LMN_OFC-Lt_VSNp_ExStrSup,0.006649894,-0.202714432,-0.289226112,0,-0.162733548
,6153,0.203,0.128,0.049,0.001,Lt_LMN_OFC-Rt_VSNc_Striate,-0.203152619,-0.127661852,-0.049174159,0,-0.125400624
,6154,0.153,0.300,0.183,0.001,Lt_LMN_OFC-Rt_VSNc_ExStr,-0.152869915,-0.300336891,-0.182908107,0,-0.213146844
,6155,0.127,0.041,0.026,0.001,Lt_LMN_OFC-Rt_VSNp_Striate,0.126744322,-0.040944329,-0.025545352,0,0.018921954
,6156,0.101,0.329,0.366,0.001,Lt_LMN_OFC-Rt_VSNp_ExStrInf,-0.101150824,-0.328676023,-0.366000988,0,-0.266616743
,6157,0.155,0.160,0.213,0.001,Lt_LMN_OFC-Rt_VSNp_ExStrSup,0.155459312,-0.160071558,-0.21345365,0,-0.073658322
,6158,0.529,0.492,0.478,0.001,Lt_LMN_OFC-Lt-Accm,-0.529106293,-0.491883183,-0.478409522,0,-0.496764527
,6159,0.321,0.384,0.281,0.001,Lt_LMN_OFC-Rt-Accm,-0.320583841,-0.383937745,-0.281107105,0,-0.328607359
,6160,0.337,0.345,0.206,0.001,Lt_LMN_OFC-Lt-Amyg,-0.336917422,-0.345007142,-0.205853776,0,-0.295389306
,6161,0.146,0.215,0.290,0.001,Lt_LMN_OFC-Rt-Amyg,-0.146266919,-0.215337137,-0.289959196,0,-0.218163439
,6162,0.085,0.018,0.016,0.001,Lt_LMN_OFC-Lt-Caud,-0.084924215,0.017945771,0.016314551,0,-0.014667696
,6163,0.066,0.057,0.114,0.001,Lt_LMN_OFC-Rt-Caud,-0.065777219,0.056788419,0.113957862,0,0.036164535
,6164,0.093,0.307,0.214,0.001,Lt_LMN_OFC-Lt-Hipp,-0.09261561,-0.306702841,-0.213564442,0,-0.204879024
,6165,0.052,0.243,0.104,0.001,Lt_LMN_OFC-Rt-Hipp,-0.051547641,-0.243118671,-0.10379203,0,-0.133121944
,6166,0.358,0.305,0.054,0.001,Lt_LMN_OFC-Lt-Pall,-0.357504289,-0.305093562,-0.054078836,0,-0.238470614
,6167,0.303,0.266,0.114,0.001,Lt_LMN_OFC-Rt-Pall,-0.302538616,-0.265501446,-0.113704147,0,-0.226577646
,6168,0.003,0.112,0.112,0.001,Lt_LMN_OFC-Lt-Puta,-0.003410645,0.111701648,-0.112306979,0,-0.001444884
,6169,0.053,0.069,0.160,0.001,Lt_LMN_OFC-Rt-Puta,-0.053165505,0.069470534,-0.159639321,0,-0.047867468
,6170,0.366,0.096,0.243,0.001,Lt_LMN_OFC-Lt-Thal,0.365615736,0.096167422,0.242635791,0,0.234019122
,6171,0.786,0.324,0.393,0.001,Lt_LMN_OFC-Rt-Thal,0.785871761,0.324284597,0.392894446,0,0.500774471
,6172,0.454,0.512,0.424,0.001,Rt_LMN_TempPole-Rt_LMN_OFC,-0.453920009,-0.512342754,-0.424060847,0,-0.465178224
,6173,0.448,0.304,0.637,0.001,Rt_LMN_TempPole-Lt_SVNa_ParOper,-0.447891379,-0.304070987,-0.636759458,0,-0.463335943
,6174,0.304,0.450,0.514,0.001,Rt_LMN_TempPole-Lt_SVNa_PrCv,-0.303896319,-0.450412521,-0.51434996,0,-0.424515738
,6175,0.291,0.155,0.414,0.001,Rt_LMN_TempPole-Lt_SVNa_Ins,-0.291166257,-0.154550128,-0.41379776,0,-0.286806542
,6176,0.197,0.215,0.337,0.001,Rt_LMN_TempPole-Lt_SVNa_ParMed,-0.197333005,-0.214521129,-0.336816296,0,-0.251348184
,6177,0.374,0.448,0.554,0.001,Rt_LMN_TempPole-Lt_SVNa_FrMed,-0.374404718,-0.448418766,-0.554264497,0,-0.461451562
SCZ-Specific,6178,0.066,0.109,0.531,0.236,Rt_LMN_TempPole-Lt_SVNb_IPL,-0.066221496,-0.108547149,-0.531319502,4,-0.235954632
,6179,0.262,0.257,0.447,0.001,Rt_LMN_TempPole-Lt_SVNb_PFCl,-0.261759904,-0.256724147,-0.447201446,0,-0.322858943
,6180,0.339,0.302,0.381,0.001,Rt_LMN_TempPole-Lt_SVNb_PFCv,-0.338783071,-0.302081855,-0.380740156,0,-0.341577869
,6181,0.274,0.074,0.187,0.001,Rt_LMN_TempPole-Lt_SVNb_OFC,-0.274125827,0.07440872,-0.187324456,0,-0.128612212
,6182,0.383,0.421,0.466,0.001,Rt_LMN_TempPole-Lt_SVNb_PFCmp,-0.382633088,-0.42120141,-0.465936608,0,-0.426762489
,6183,0.325,0.416,0.543,0.001,Rt_LMN_TempPole-Rt_SVNa_ParOper,-0.324994372,-0.415536193,-0.542992408,0,-0.42977106
,6184,0.295,0.070,0.071,0.001,Rt_LMN_TempPole-Rt_SVNa_PrC,-0.294780816,-0.069820862,-0.070770036,0,-0.143180044
,6185,0.271,0.319,0.452,0.001,Rt_LMN_TempPole-Rt_SVNa_PrCv,-0.271148522,-0.319206437,-0.451884961,0,-0.348609514
,6186,0.338,0.328,0.402,0.001,Rt_LMN_TempPole-Rt_SVNa_Ins,-0.337912668,-0.328333155,-0.402238942,0,-0.356763178
,6187,0.282,0.257,0.408,0.001,Rt_LMN_TempPole-Rt_SVNa_ParMed,-0.282333162,-0.2574336,-0.408391156,0,-0.316244626
,6188,0.537,0.365,0.533,0.001,Rt_LMN_TempPole-Rt_SVNa_FrMed,-0.536706699,-0.365339514,-0.533006214,0,-0.477599128
,6189,0.014,0.099,0.350,0.001,Rt_LMN_TempPole-Rt_SVNb_IPL,-0.013827304,0.09937369,-0.350001376,0,-0.088513241
,6190,0.053,0.080,0.183,0.001,Rt_LMN_TempPole-Rt_SVNb_PFCd,0.053129195,-0.080049717,-0.183253065,0,-0.070804674
,6191,0.325,0.186,0.253,0.001,Rt_LMN_TempPole-Rt_SVNb_PFCl,-0.325462798,-0.185560086,-0.252920194,0,-0.252803647
,6192,0.198,0.054,0.235,0.001,Rt_LMN_TempPole-Rt_SVNb_PFClv,-0.197532387,-0.053635168,-0.235146368,0,-0.16191607
,6193,0.471,0.298,0.427,0.001,Rt_LMN_TempPole-Rt_SVNb_PFCv,-0.471395097,-0.297699113,-0.426845224,0,-0.398436464
,6194,0.261,0.290,0.216,0.001,Rt_LMN_TempPole-Rt_SVNb_PFCmp,-0.261010727,-0.289602785,-0.2160772,0,-0.254047581
,6195,0.184,0.129,0.378,0.001,Rt_LMN_TempPole-Rt_SVNb_Cinga,-0.183965375,-0.12905227,-0.378271111,0,-0.230927724
,6196,0.295,0.547,0.449,0.001,Rt_LMN_TempPole-Lt_SMNa,-0.295408409,-0.547271941,-0.44874465,0,-0.431158438
,6197,0.344,0.304,0.304,0.001,Rt_LMN_TempPole-Lt_SMNb_Cent,-0.343875307,-0.304439449,-0.303592914,0,-0.31553175
,6198,0.409,0.555,0.580,0.001,Rt_LMN_TempPole-Lt_SMNb_S2,-0.409205312,-0.555355988,-0.580281011,0,-0.515795167
,6199,0.510,0.531,0.568,0.001,Rt_LMN_TempPole-Lt_SMNb_Ins,-0.509874699,-0.531499194,-0.5682575,0,-0.539201267
,6200,0.464,0.543,0.533,0.001,Rt_LMN_TempPole-Lt_SMNb_Aud,-0.464044292,-0.542988996,-0.53280069,0,-0.516206807
,6201,0.252,0.644,0.464,0.001,Rt_LMN_TempPole-Rt_SMNa,-0.252228073,-0.644073812,-0.464255432,0,-0.45398356
,6202,0.324,0.225,0.225,0.001,Rt_LMN_TempPole-Rt_SMNb_Cent,-0.32366931,-0.225153769,-0.225094947,0,-0.25542521
,6203,0.234,0.331,0.495,0.001,Rt_LMN_TempPole-Rt_SMNb_S2,-0.234059587,-0.331361103,-0.49485479,0,-0.354708863
,6204,0.521,0.340,0.403,0.001,Rt_LMN_TempPole-Rt_SMNb_Ins,-0.521366075,-0.339938967,-0.40316921,0,-0.420522672
,6205,0.443,0.471,0.571,0.001,Rt_LMN_TempPole-Rt_SMNb_Aud,-0.44306918,-0.47058924,-0.570849951,0,-0.496579449
SCZ-Specific,6206,0.052,0.293,0.618,0.322,Rt_LMN_TempPole-Lt_SMN_TempPar,-0.051999198,-0.293377275,-0.61842148,4,-0.321786612
SCZ-Specific,6207,0.006,0.220,0.500,0.239,Rt_LMN_TempPole-Rt_SMN_TempPar,0.006319407,-0.220084258,-0.500115239,4,-0.238706295
,6208,0.017,0.266,0.254,0.001,Rt_LMN_TempPole-Lt_VSNc_Striate,-0.016952558,-0.266117623,-0.254475199,0,-0.180061965
,6209,0.248,0.405,0.377,0.001,Rt_LMN_TempPole-Lt_VSNc_ExStr,-0.247691554,-0.405355462,-0.377436594,0,-0.3456359
,6210,0.116,0.139,0.003,0.001,Rt_LMN_TempPole-Lt_VSNp_Striate,0.116204138,-0.138963157,0.002743298,0,-0.007604876
,6211,0.222,0.295,0.178,0.001,Rt_LMN_TempPole-Lt_VSNp_ExStrInf,-0.222218865,-0.295121539,-0.178320934,0,-0.232245163
,6212,0.073,0.377,0.358,0.001,Rt_LMN_TempPole-Lt_VSNp_ExStrSup,-0.073423269,-0.376719324,-0.357512657,0,-0.270009858
,6213,0.522,0.196,0.134,0.001,Rt_LMN_TempPole-Rt_VSNc_Striate,-0.522002204,-0.196442609,-0.13355011,0,-0.282969891
,6214,0.318,0.427,0.367,0.001,Rt_LMN_TempPole-Rt_VSNc_ExStr,-0.317820325,-0.427288326,-0.366940749,0,-0.373574875
,6215,0.040,0.194,0.087,0.001,Rt_LMN_TempPole-Rt_VSNp_Striate,0.039624746,-0.193741619,-0.086875368,0,-0.081589288
,6216,0.086,0.154,0.167,0.001,Rt_LMN_TempPole-Rt_VSNp_ExStrInf,-0.085617939,-0.153811141,-0.167461426,0,-0.140377752
,6217,0.113,0.248,0.334,0.001,Rt_LMN_TempPole-Rt_VSNp_ExStrSup,-0.112611464,-0.247683746,-0.333953297,0,-0.233161883
Transdiagnosis,6218,0.556,0.557,0.575,0.563,Rt_LMN_TempPole-Lt-Accm,-0.556461503,-0.556815274,-0.57452016,1,-0.563436046
,6219,0.586,0.409,0.382,0.001,Rt_LMN_TempPole-Rt-Accm,-0.586481347,-0.408548013,-0.382074373,0,-0.45818717
,6220,0.099,0.309,0.173,0.001,Rt_LMN_TempPole-Lt-Amyg,-0.099245196,-0.30944378,-0.172890656,0,-0.194159244
,6221,0.206,0.184,0.323,0.001,Rt_LMN_TempPole-Rt-Amyg,0.20569748,-0.184221067,-0.323099613,0,-0.101135142
,6222,0.224,0.270,0.074,0.001,Rt_LMN_TempPole-Lt-Caud,0.223822089,-0.269897518,0.07418635,0,0.009132107
,6223,0.216,0.293,0.076,0.001,Rt_LMN_TempPole-Rt-Caud,-0.215581157,-0.293490611,-0.075633684,0,-0.194211563
,6224,0.240,0.372,0.161,0.001,Rt_LMN_TempPole-Lt-Hipp,-0.239951775,-0.372261491,-0.161026124,0,-0.257333946
,6225,0.105,0.442,0.157,0.001,Rt_LMN_TempPole-Rt-Hipp,-0.105364561,-0.442038353,-0.157072821,0,-0.235033458
,6226,0.478,0.244,0.151,0.001,Rt_LMN_TempPole-Lt-Pall,-0.477981934,-0.243531248,-0.150960483,0,-0.290264828
,6227,0.455,0.319,0.034,0.001,Rt_LMN_TempPole-Rt-Pall,-0.454614414,-0.319274812,0.033905485,0,-0.246269366
,6228,0.010,0.227,0.321,0.001,Rt_LMN_TempPole-Lt-Puta,0.010324254,-0.226595382,-0.321021726,0,-0.179540995
,6229,0.029,0.107,0.415,0.001,Rt_LMN_TempPole-Rt-Puta,0.028952625,-0.106632759,-0.414666206,0,-0.16429987
,6230,0.353,0.155,0.302,0.001,Rt_LMN_TempPole-Lt-Thal,0.353060035,0.155182541,0.302235848,0,0.269111956
,6231,0.292,0.064,0.113,0.001,Rt_LMN_TempPole-Rt-Thal,0.292398772,0.064035833,0.11336197,0,0.155316895
,6232,0.402,0.333,0.620,0.001,Rt_LMN_OFC-Lt_SVNa_ParOper,-0.402089336,-0.333367022,-0.619855109,0,-0.451915969
,6233,0.456,0.436,0.508,0.001,Rt_LMN_OFC-Lt_SVNa_PrCv,-0.456011126,-0.435974314,-0.508048165,0,-0.467413736
,6234,0.477,0.408,0.550,0.001,Rt_LMN_OFC-Lt_SVNa_Ins,-0.477138788,-0.407708033,-0.549716909,0,-0.478313899
,6235,0.271,0.288,0.447,0.001,Rt_LMN_OFC-Lt_SVNa_ParMed,-0.270761696,-0.287752585,-0.447399351,0,-0.336178447
Transdiagnosis,6236,0.604,0.533,0.507,0.544,Rt_LMN_OFC-Lt_SVNa_FrMed,-0.603593963,-0.533194081,-0.506554436,1,-0.544349533
,6237,0.264,0.146,0.443,0.001,Rt_LMN_OFC-Lt_SVNb_IPL,-0.263924365,-0.146482338,-0.443420769,0,-0.28500775
,6238,0.278,0.103,0.490,0.001,Rt_LMN_OFC-Lt_SVNb_PFCl,-0.27756516,-0.102588925,-0.489725541,0,-0.289915307
